time, humidity, ambient_temp, m8_temp, m5_temp
2022-04-17_12-41-57, 44.600000, 24.900000, 17.000000, 16.940000
2022-04-17_12-42-01, 44.600000, 25.000000, 17.060000, 17.000000
2022-04-17_12-42-05, 44.600000, 25.000000, 17.120000, 17.120000
2022-04-17_12-42-09, 44.600000, 24.900000, 17.120000, 17.120000
2022-04-17_12-42-13, 44.600000, 24.900000, 17.190000, 17.120000
2022-04-17_12-42-18, 44.500000, 24.900000, 17.190000, 17.190000
2022-04-17_12-42-22, 44.500000, 24.900000, 17.120000, 17.190000
2022-04-17_12-42-26, 44.600000, 25.000000, 17.120000, 17.120000
2022-04-17_12-42-30, 44.600000, 25.000000, 17.120000, 17.120000
2022-04-17_12-42-34, 44.600000, 24.900000, 17.060000, 17.000000
2022-04-17_12-42-38, 44.600000, 24.900000, 17.000000, 17.000000
2022-04-17_12-42-42, 44.600000, 24.900000, 16.940000, 16.940000
2022-04-17_12-42-46, 44.600000, 24.900000, 16.870000, 16.940000
2022-04-17_12-42-50, 44.600000, 24.900000, 16.810000, 16.810000
2022-04-17_12-42-55, 44.600000, 24.900000, 16.750000, 16.750000
2022-04-17_12-42-59, 44.600000, 24.900000, 16.690000, 16.690000
2022-04-17_12-43-03, 44.600000, 24.900000, 16.620000, 16.560000
2022-04-17_12-43-07, 44.600000, 24.900000, 16.560000, 16.500000
2022-04-17_12-43-11, 44.600000, 24.900000, 16.440000, 16.370000
2022-04-17_12-43-15, 44.700000, 24.900000, 16.370000, 16.310000
2022-04-17_12-43-19, 44.700000, 24.900000, 16.250000, 16.250000
2022-04-17_12-43-23, 44.800000, 24.900000, 16.120000, 16.120000
2022-04-17_12-43-27, 44.900000, 24.900000, 16.000000, 16.060000
2022-04-17_12-43-32, 44.900000, 24.900000, 15.940000, 15.940000
2022-04-17_12-43-36, 44.800000, 24.900000, 15.810000, 15.880000
2022-04-17_12-43-40, 44.700000, 24.900000, 15.690000, 15.750000
2022-04-17_12-43-44, 44.700000, 24.900000, 15.630000, 15.690000
2022-04-17_12-43-48, 44.700000, 24.900000, 15.500000, 15.630000
2022-04-17_12-43-52, 44.700000, 24.900000, 15.440000, 15.500000
2022-04-17_12-43-56, 44.600000, 24.900000, 15.380000, 15.380000
2022-04-17_12-44-00, 44.600000, 24.900000, 15.250000, 15.310000
2022-04-17_12-44-04, 44.600000, 24.900000, 15.250000, 15.250000
2022-04-17_12-44-08, 44.600000, 24.900000, 15.250000, 15.250000
2022-04-17_12-44-13, 44.600000, 24.900000, 15.250000, 15.250000
2022-04-17_12-44-17, 44.600000, 24.900000, 15.380000, 15.380000
2022-04-17_12-44-21, 44.600000, 24.900000, 15.500000, 15.380000
2022-04-17_12-44-25, 44.600000, 24.900000, 15.560000, 15.500000
2022-04-17_12-44-29, 44.600000, 24.900000, 15.630000, 15.630000
2022-04-17_12-44-33, 44.600000, 24.900000, 15.750000, 15.750000
2022-04-17_12-44-37, 44.600000, 24.900000, 15.880000, 15.810000
2022-04-17_12-44-41, 44.600000, 24.900000, 16.000000, 15.940000
2022-04-17_12-44-45, 44.600000, 24.900000, 16.120000, 16.000000
2022-04-17_12-44-50, 44.600000, 24.900000, 16.250000, 16.120000
2022-04-17_12-44-54, 44.600000, 24.900000, 16.310000, 16.250000
2022-04-17_12-44-58, 44.600000, 24.900000, 16.440000, 16.310000
2022-04-17_12-45-02, 44.600000, 24.900000, 16.500000, 16.370000
2022-04-17_12-45-06, 44.600000, 24.900000, 16.560000, 16.440000
2022-04-17_12-45-10, 44.600000, 24.900000, 16.690000, 16.560000
2022-04-17_12-45-14, 44.600000, 24.900000, 16.750000, 16.620000
2022-04-17_12-45-18, 44.600000, 24.900000, 16.810000, 16.750000
2022-04-17_12-45-22, 44.600000, 24.900000, 16.870000, 16.870000
2022-04-17_12-45-27, 44.600000, 24.900000, 16.940000, 16.870000
2022-04-17_12-45-31, 44.600000, 24.900000, 17.000000, 16.940000
2022-04-17_12-45-35, 44.600000, 24.900000, 17.060000, 17.000000
2022-04-17_12-45-39, 44.600000, 24.900000, 17.120000, 17.060000
2022-04-17_12-45-43, 44.600000, 24.900000, 17.190000, 17.120000
2022-04-17_12-45-47, 44.600000, 24.900000, 17.190000, 17.120000
2022-04-17_12-45-51, 44.600000, 24.900000, 17.190000, 17.120000
2022-04-17_12-45-55, 44.600000, 24.900000, 17.190000, 17.120000
2022-04-17_12-45-59, 44.700000, 24.900000, 17.120000, 17.060000
2022-04-17_12-46-03, 44.600000, 24.900000, 17.120000, 17.060000
2022-04-17_12-46-08, 44.700000, 24.900000, 17.060000, 17.000000
2022-04-17_12-46-12, 44.700000, 24.900000, 17.060000, 17.000000
2022-04-17_12-46-16, 44.700000, 24.900000, 17.000000, 16.940000
2022-04-17_12-46-20, 44.700000, 24.900000, 16.940000, 16.870000
2022-04-17_12-46-24, 44.800000, 24.900000, 16.870000, 16.810000
2022-04-17_12-46-28, 44.900000, 24.900000, 16.810000, 16.750000
2022-04-17_12-46-32, 44.900000, 24.900000, 16.750000, 16.690000
2022-04-17_12-46-36, 45.000000, 24.900000, 16.620000, 16.620000
2022-04-17_12-46-40, 45.100000, 24.900000, 16.560000, 16.500000
2022-04-17_12-46-45, 45.300000, 24.900000, 16.440000, 16.440000
2022-04-17_12-46-49, 45.300000, 24.900000, 16.370000, 16.370000
2022-04-17_12-46-53, 45.400000, 24.900000, 16.250000, 16.250000
2022-04-17_12-46-57, 45.400000, 24.900000, 16.190000, 16.190000
2022-04-17_12-47-01, 45.600000, 24.900000, 16.060000, 16.060000
2022-04-17_12-47-05, 45.400000, 24.900000, 15.940000, 15.940000
2022-04-17_12-47-09, 45.300000, 24.900000, 15.880000, 15.880000
2022-04-17_12-47-13, 45.100000, 24.900000, 15.750000, 15.750000
2022-04-17_12-47-17, 45.100000, 24.900000, 15.690000, 15.690000
2022-04-17_12-47-22, 45.100000, 25.000000, 15.630000, 15.630000
2022-04-17_12-47-26, 45.200000, 24.900000, 15.500000, 15.500000
2022-04-17_12-47-30, 45.500000, 24.900000, 15.380000, 15.440000
2022-04-17_12-47-34, 45.400000, 24.900000, 15.310000, 15.310000
2022-04-17_12-47-38, 45.300000, 25.000000, 15.250000, 15.250000
2022-04-17_12-47-42, 45.300000, 25.000000, 15.250000, 15.250000
2022-04-17_12-47-46, 45.200000, 24.900000, 15.310000, 15.310000
2022-04-17_12-47-50, 45.200000, 25.000000, 15.380000, 15.380000
2022-04-17_12-47-54, 45.200000, 25.000000, 15.440000, 15.440000
2022-04-17_12-47-58, 45.000000, 24.900000, 15.560000, 15.500000
2022-04-17_12-48-03, 44.900000, 25.000000, 15.690000, 15.630000
2022-04-17_12-48-07, 44.800000, 25.000000, 15.750000, 15.750000
2022-04-17_12-48-11, 44.800000, 25.000000, 15.880000, 15.880000
2022-04-17_12-48-15, 44.800000, 25.000000, 15.940000, 15.940000
2022-04-17_12-48-19, 44.800000, 25.000000, 16.060000, 16.000000
2022-04-17_12-48-23, 44.800000, 25.000000, 16.190000, 16.120000
2022-04-17_12-48-27, 44.800000, 25.000000, 16.310000, 16.250000
2022-04-17_12-48-31, 44.700000, 25.000000, 16.370000, 16.310000
2022-04-17_12-48-35, 44.700000, 25.000000, 16.500000, 16.440000
2022-04-17_12-48-40, 44.700000, 25.000000, 16.560000, 16.500000
2022-04-17_12-48-44, 44.700000, 25.000000, 16.620000, 16.620000
2022-04-17_12-48-48, 44.700000, 25.000000, 16.690000, 16.620000
2022-04-17_12-48-52, 44.700000, 25.000000, 16.750000, 16.690000
2022-04-17_12-48-56, 44.700000, 25.000000, 16.870000, 16.810000
2022-04-17_12-49-00, 44.700000, 25.000000, 16.940000, 16.870000
2022-04-17_12-49-04, 44.700000, 25.000000, 17.060000, 16.940000
2022-04-17_12-49-08, 44.700000, 25.000000, 17.120000, 17.000000
2022-04-17_12-49-12, 44.700000, 25.000000, 17.120000, 17.060000
2022-04-17_12-49-17, 44.700000, 25.000000, 17.190000, 17.120000
2022-04-17_12-49-21, 44.700000, 25.000000, 17.190000, 17.120000
2022-04-17_12-49-25, 44.700000, 25.000000, 17.190000, 17.120000
2022-04-17_12-49-29, 44.700000, 25.000000, 17.190000, 17.120000
2022-04-17_12-49-33, 44.700000, 25.000000, 17.190000, 17.120000
2022-04-17_12-49-37, 44.700000, 24.900000, 17.120000, 17.060000
2022-04-17_12-49-41, 44.700000, 24.900000, 17.060000, 17.000000
2022-04-17_12-49-45, 44.800000, 25.000000, 17.060000, 17.000000
2022-04-17_12-49-49, 44.800000, 25.000000, 17.000000, 16.940000
2022-04-17_12-49-53, 44.800000, 25.000000, 16.870000, 16.870000
2022-04-17_12-49-58, 44.700000, 25.000000, 16.810000, 16.810000
2022-04-17_12-50-02, 44.700000, 25.000000, 16.750000, 16.750000
2022-04-17_12-50-06, 44.700000, 25.000000, 16.690000, 16.690000
2022-04-17_12-50-10, 44.700000, 24.900000, 16.620000, 16.560000
2022-04-17_12-50-14, 44.700000, 24.900000, 16.500000, 16.500000
2022-04-17_12-50-18, 44.700000, 24.900000, 16.440000, 16.370000
2022-04-17_12-50-22, 44.700000, 24.900000, 16.310000, 16.310000
2022-04-17_12-50-26, 44.800000, 25.000000, 16.250000, 16.250000
2022-04-17_12-50-30, 44.700000, 24.900000, 16.120000, 16.120000
2022-04-17_12-50-35, 44.700000, 24.900000, 16.000000, 16.060000
2022-04-17_12-50-39, 44.700000, 24.900000, 15.940000, 15.940000
2022-04-17_12-50-43, 44.700000, 24.900000, 15.880000, 15.880000
2022-04-17_12-50-47, 44.700000, 24.900000, 15.750000, 15.750000
2022-04-17_12-50-51, 44.800000, 24.900000, 15.690000, 15.690000
2022-04-17_12-50-55, 44.800000, 25.000000, 15.560000, 15.560000
2022-04-17_12-50-59, 44.800000, 24.900000, 15.440000, 15.500000
2022-04-17_12-51-03, 44.700000, 24.900000, 15.380000, 15.380000
2022-04-17_12-51-07, 44.800000, 25.000000, 15.250000, 15.250000
2022-04-17_12-51-12, 44.700000, 24.900000, 15.250000, 15.250000
2022-04-17_12-51-16, 44.700000, 24.900000, 15.250000, 15.250000
2022-04-17_12-51-20, 44.800000, 24.900000, 15.310000, 15.250000
2022-04-17_12-51-24, 44.800000, 24.900000, 15.380000, 15.380000
2022-04-17_12-51-28, 44.800000, 24.900000, 15.440000, 15.440000
2022-04-17_12-51-32, 44.800000, 24.900000, 15.560000, 15.500000
2022-04-17_12-51-36, 44.800000, 24.900000, 15.630000, 15.630000
2022-04-17_12-51-40, 44.800000, 24.900000, 15.750000, 15.750000
2022-04-17_12-51-44, 44.800000, 24.900000, 15.880000, 15.810000
2022-04-17_12-51-48, 44.800000, 24.900000, 15.940000, 15.880000
2022-04-17_12-51-53, 44.800000, 24.900000, 16.060000, 16.000000
2022-04-17_12-51-57, 44.800000, 24.900000, 16.120000, 16.060000
2022-04-17_12-52-01, 44.800000, 24.900000, 16.250000, 16.190000
2022-04-17_12-52-05, 44.800000, 24.900000, 16.370000, 16.310000
2022-04-17_12-52-09, 44.900000, 24.900000, 16.440000, 16.370000
2022-04-17_12-52-13, 44.900000, 24.900000, 16.560000, 16.440000
2022-04-17_12-52-17, 44.900000, 24.900000, 16.620000, 16.560000
2022-04-17_12-52-21, 44.900000, 24.900000, 16.690000, 16.620000
2022-04-17_12-52-25, 44.900000, 24.900000, 16.750000, 16.690000
2022-04-17_12-52-30, 44.900000, 24.900000, 16.870000, 16.750000
2022-04-17_12-52-34, 44.900000, 24.900000, 16.940000, 16.810000
2022-04-17_12-52-38, 44.900000, 24.900000, 17.000000, 16.870000
2022-04-17_12-52-42, 44.900000, 24.900000, 17.120000, 17.000000
2022-04-17_12-52-46, 44.900000, 24.900000, 17.190000, 17.060000
2022-04-17_12-52-50, 45.000000, 24.900000, 17.190000, 17.120000
2022-04-17_12-52-54, 45.000000, 24.900000, 17.190000, 17.120000
2022-04-17_12-52-58, 45.000000, 24.900000, 17.190000, 17.120000
2022-04-17_12-53-02, 45.000000, 24.900000, 17.190000, 17.120000
2022-04-17_12-53-06, 45.000000, 25.000000, 17.190000, 17.060000
2022-04-17_12-53-11, 45.000000, 24.900000, 17.120000, 17.120000
2022-04-17_12-53-15, 45.000000, 24.900000, 17.060000, 17.000000
2022-04-17_12-53-19, 45.000000, 24.900000, 17.060000, 17.000000
2022-04-17_12-53-23, 45.000000, 24.900000, 17.000000, 16.940000
2022-04-17_12-53-27, 45.000000, 24.900000, 16.940000, 16.870000
2022-04-17_12-53-31, 44.900000, 24.900000, 16.870000, 16.810000
2022-04-17_12-53-35, 45.000000, 25.000000, 16.750000, 16.810000
2022-04-17_12-53-39, 44.900000, 24.900000, 16.690000, 16.690000
2022-04-17_12-53-43, 44.900000, 24.900000, 16.620000, 16.560000
2022-04-17_12-53-48, 44.900000, 24.900000, 16.560000, 16.560000
2022-04-17_12-53-52, 44.900000, 24.900000, 16.440000, 16.440000
2022-04-17_12-53-56, 45.000000, 24.900000, 16.370000, 16.370000
2022-04-17_12-54-00, 45.000000, 24.900000, 16.250000, 16.250000
2022-04-17_12-54-04, 45.000000, 24.900000, 16.250000, 16.190000
2022-04-17_12-54-08, 45.000000, 24.900000, 16.120000, 16.060000
2022-04-17_12-54-12, 45.000000, 24.900000, 16.000000, 16.000000
2022-04-17_12-54-16, 45.000000, 24.900000, 15.940000, 15.880000
2022-04-17_12-54-20, 45.000000, 24.900000, 15.810000, 15.750000
2022-04-17_12-54-25, 45.000000, 24.900000, 15.690000, 15.690000
2022-04-17_12-54-29, 45.000000, 24.900000, 15.630000, 15.560000
2022-04-17_12-54-33, 45.000000, 25.000000, 15.500000, 15.500000
2022-04-17_12-54-37, 45.000000, 25.000000, 15.380000, 15.440000
2022-04-17_12-54-41, 45.000000, 25.000000, 15.310000, 15.310000
2022-04-17_12-54-45, 45.000000, 24.900000, 15.250000, 15.250000
2022-04-17_12-54-49, 45.000000, 25.000000, 15.250000, 15.250000
2022-04-17_12-54-53, 45.000000, 25.000000, 15.310000, 15.310000
2022-04-17_12-54-57, 45.000000, 25.000000, 15.380000, 15.310000
2022-04-17_12-55-01, 45.000000, 24.900000, 15.500000, 15.440000
2022-04-17_12-55-06, 45.000000, 24.900000, 15.560000, 15.500000
2022-04-17_12-55-10, 45.000000, 25.000000, 15.690000, 15.630000
2022-04-17_12-55-14, 45.000000, 25.000000, 15.750000, 15.690000
2022-04-17_12-55-18, 45.000000, 25.000000, 15.880000, 15.810000
2022-04-17_12-55-22, 45.000000, 25.000000, 15.940000, 15.940000
2022-04-17_12-55-26, 45.000000, 25.000000, 16.060000, 16.000000
2022-04-17_12-55-30, 45.000000, 25.000000, 16.190000, 16.120000
2022-04-17_12-55-34, 45.000000, 25.000000, 16.250000, 16.250000
2022-04-17_12-55-38, 45.000000, 25.000000, 16.310000, 16.310000
2022-04-17_12-55-43, 44.900000, 24.900000, 16.440000, 16.370000
2022-04-17_12-55-47, 45.000000, 25.000000, 16.560000, 16.440000
2022-04-17_12-55-51, 45.000000, 25.000000, 16.620000, 16.500000
2022-04-17_12-55-55, 45.000000, 25.000000, 16.690000, 16.690000
2022-04-17_12-55-59, 45.000000, 25.000000, 16.750000, 16.690000
2022-04-17_12-56-03, 45.000000, 24.900000, 16.810000, 16.810000
2022-04-17_12-56-07, 45.000000, 25.000000, 16.940000, 16.870000
2022-04-17_12-56-11, 45.000000, 24.900000, 17.000000, 16.940000
2022-04-17_12-56-15, 45.000000, 25.000000, 17.060000, 17.000000
2022-04-17_12-56-20, 45.000000, 25.000000, 17.120000, 17.060000
2022-04-17_12-56-24, 45.000000, 24.900000, 17.120000, 17.120000
2022-04-17_12-56-28, 45.000000, 24.900000, 17.190000, 17.120000
2022-04-17_12-56-32, 45.000000, 24.900000, 17.190000, 17.120000
2022-04-17_12-56-36, 45.100000, 25.000000, 17.190000, 17.120000
2022-04-17_12-56-40, 45.100000, 24.900000, 17.190000, 17.120000
2022-04-17_12-56-44, 45.100000, 24.900000, 17.120000, 17.060000
2022-04-17_12-56-48, 45.100000, 25.000000, 17.060000, 17.000000
2022-04-17_12-56-52, 45.100000, 25.000000, 17.060000, 17.000000
2022-04-17_12-56-56, 45.100000, 25.000000, 17.000000, 16.940000
2022-04-17_12-57-01, 45.000000, 24.900000, 16.940000, 16.870000
2022-04-17_12-57-05, 45.000000, 24.900000, 16.870000, 16.810000
2022-04-17_12-57-09, 45.000000, 24.900000, 16.810000, 16.750000
2022-04-17_12-57-13, 45.100000, 25.000000, 16.690000, 16.690000
2022-04-17_12-57-17, 45.000000, 24.900000, 16.620000, 16.620000
2022-04-17_12-57-21, 45.000000, 24.900000, 16.560000, 16.560000
2022-04-17_12-57-25, 45.100000, 24.900000, 16.440000, 16.440000
2022-04-17_12-57-29, 45.100000, 24.900000, 16.370000, 16.310000
2022-04-17_12-57-33, 45.100000, 25.000000, 16.250000, 16.310000
2022-04-17_12-57-38, 45.100000, 24.900000, 16.190000, 16.190000
2022-04-17_12-57-42, 45.100000, 25.000000, 16.120000, 16.120000
2022-04-17_12-57-46, 45.100000, 24.900000, 16.000000, 16.000000
2022-04-17_12-57-50, 45.100000, 25.000000, 15.880000, 15.880000
2022-04-17_12-57-54, 45.100000, 25.000000, 15.810000, 15.810000
2022-04-17_12-57-58, 45.100000, 25.000000, 15.690000, 15.690000
2022-04-17_12-58-02, 45.100000, 25.000000, 15.560000, 15.630000
2022-04-17_12-58-06, 45.100000, 24.900000, 15.500000, 15.500000
2022-04-17_12-58-10, 45.100000, 24.900000, 15.380000, 15.380000
2022-04-17_12-58-15, 45.100000, 24.900000, 15.250000, 15.310000
2022-04-17_12-58-19, 45.000000, 24.900000, 15.190000, 15.250000
2022-04-17_12-58-23, 45.000000, 24.900000, 15.190000, 15.190000
2022-04-17_12-58-27, 45.000000, 24.900000, 15.190000, 15.190000
2022-04-17_12-58-31, 45.100000, 24.900000, 15.250000, 15.250000
2022-04-17_12-58-35, 45.100000, 24.900000, 15.310000, 15.250000
2022-04-17_12-58-39, 45.100000, 24.900000, 15.380000, 15.380000
2022-04-17_12-58-43, 45.100000, 24.900000, 15.500000, 15.440000
2022-04-17_12-58-47, 45.100000, 24.900000, 15.560000, 15.560000
2022-04-17_12-58-51, 45.100000, 24.900000, 15.690000, 15.630000
2022-04-17_12-58-56, 45.100000, 24.900000, 15.750000, 15.750000
2022-04-17_12-59-00, 45.100000, 24.900000, 15.880000, 15.880000
2022-04-17_12-59-04, 45.100000, 24.900000, 16.000000, 16.000000
2022-04-17_12-59-08, 45.200000, 24.900000, 16.060000, 16.000000
2022-04-17_12-59-12, 45.200000, 24.900000, 16.190000, 16.120000
2022-04-17_12-59-16, 45.200000, 24.900000, 16.250000, 16.250000
2022-04-17_12-59-20, 45.200000, 24.900000, 16.440000, 16.310000
2022-04-17_12-59-24, 45.200000, 24.900000, 16.440000, 16.440000
2022-04-17_12-59-28, 45.200000, 24.900000, 16.560000, 16.500000
2022-04-17_12-59-33, 45.200000, 24.900000, 16.620000, 16.620000
2022-04-17_12-59-37, 45.200000, 24.900000, 16.690000, 16.690000
2022-04-17_12-59-41, 45.200000, 24.900000, 16.750000, 16.750000
2022-04-17_12-59-45, 45.200000, 24.900000, 16.870000, 16.870000
2022-04-17_12-59-49, 45.200000, 24.900000, 16.940000, 16.870000
2022-04-17_12-59-53, 45.200000, 24.900000, 17.000000, 16.940000
2022-04-17_12-59-57, 45.200000, 24.900000, 17.060000, 17.000000
2022-04-17_13-00-01, 45.200000, 24.900000, 17.190000, 17.120000
2022-04-17_13-00-05, 45.200000, 24.900000, 17.250000, 17.120000
2022-04-17_13-00-10, 45.200000, 24.900000, 17.250000, 17.120000
2022-04-17_13-00-14, 45.200000, 24.900000, 17.190000, 17.120000
2022-04-17_13-00-18, 45.200000, 24.900000, 17.190000, 17.120000
2022-04-17_13-00-22, 45.200000, 24.900000, 17.120000, 17.120000
2022-04-17_13-00-26, 45.200000, 24.900000, 17.120000, 17.060000
2022-04-17_13-00-30, 45.200000, 24.900000, 17.060000, 17.000000
2022-04-17_13-00-34, 45.200000, 24.900000, 17.060000, 17.000000
2022-04-17_13-00-38, 45.200000, 24.900000, 16.940000, 16.940000
2022-04-17_13-00-42, 45.200000, 24.900000, 16.870000, 16.870000
2022-04-17_13-00-46, 45.200000, 24.900000, 16.870000, 16.810000
2022-04-17_13-00-51, 45.200000, 24.900000, 16.750000, 16.750000
2022-04-17_13-00-55, 45.200000, 24.900000, 16.690000, 16.690000
2022-04-17_13-00-59, 45.200000, 24.900000, 16.620000, 16.620000
2022-04-17_13-01-03, 45.200000, 24.900000, 16.560000, 16.500000
2022-04-17_13-01-07, 45.200000, 24.900000, 16.440000, 16.440000
2022-04-17_13-01-11, 45.200000, 24.900000, 16.370000, 16.370000
2022-04-17_13-01-15, 45.200000, 24.900000, 16.250000, 16.310000
2022-04-17_13-01-19, 45.200000, 24.900000, 16.190000, 16.190000
2022-04-17_13-01-23, 45.200000, 24.900000, 16.120000, 16.120000
2022-04-17_13-01-28, 45.200000, 24.900000, 16.060000, 16.000000
2022-04-17_13-01-32, 45.200000, 25.000000, 15.940000, 15.880000
2022-04-17_13-01-36, 45.200000, 24.900000, 15.810000, 15.810000
2022-04-17_13-01-40, 45.200000, 25.000000, 15.690000, 15.690000
2022-04-17_13-01-44, 45.200000, 24.900000, 15.630000, 15.630000
2022-04-17_13-01-48, 45.200000, 24.900000, 15.500000, 15.500000
2022-04-17_13-01-52, 45.200000, 25.000000, 15.380000, 15.440000
2022-04-17_13-01-56, 45.200000, 25.000000, 15.250000, 15.310000
2022-04-17_13-02-00, 45.200000, 25.000000, 15.190000, 15.250000
2022-04-17_13-02-05, 45.200000, 25.000000, 15.190000, 15.190000
2022-04-17_13-02-09, 45.200000, 25.000000, 15.190000, 15.190000
2022-04-17_13-02-13, 45.200000, 25.000000, 15.190000, 15.190000
2022-04-17_13-02-17, 45.200000, 25.000000, 15.250000, 15.250000
2022-04-17_13-02-21, 45.200000, 25.000000, 15.440000, 15.380000
2022-04-17_13-02-25, 45.200000, 25.000000, 15.500000, 15.440000
2022-04-17_13-02-29, 45.200000, 25.000000, 15.560000, 15.560000
2022-04-17_13-02-33, 45.200000, 25.000000, 15.690000, 15.630000
2022-04-17_13-02-37, 45.200000, 25.000000, 15.810000, 15.750000
2022-04-17_13-02-41, 45.200000, 25.000000, 15.940000, 15.810000
2022-04-17_13-02-46, 45.200000, 25.000000, 16.060000, 15.940000
2022-04-17_13-02-50, 45.200000, 25.000000, 16.120000, 16.060000
2022-04-17_13-02-54, 45.200000, 25.000000, 16.190000, 16.190000
2022-04-17_13-02-58, 45.200000, 25.000000, 16.310000, 16.250000
2022-04-17_13-03-02, 45.200000, 25.000000, 16.440000, 16.310000
2022-04-17_13-03-06, 45.200000, 25.000000, 16.560000, 16.440000
2022-04-17_13-03-10, 45.200000, 25.000000, 16.620000, 16.500000
2022-04-17_13-03-14, 45.200000, 25.000000, 16.690000, 16.620000
2022-04-17_13-03-18, 45.200000, 25.000000, 16.750000, 16.690000
2022-04-17_13-03-23, 45.200000, 25.000000, 16.870000, 16.750000
2022-04-17_13-03-27, 45.200000, 25.000000, 16.940000, 16.810000
2022-04-17_13-03-31, 45.200000, 25.000000, 17.000000, 16.940000
2022-04-17_13-03-35, 45.200000, 25.000000, 17.060000, 16.940000
2022-04-17_13-03-39, 45.200000, 25.000000, 17.120000, 17.000000
2022-04-17_13-03-43, 45.200000, 25.000000, 17.190000, 17.120000
2022-04-17_13-03-47, 45.200000, 25.000000, 17.190000, 17.120000
2022-04-17_13-03-51, 45.200000, 25.000000, 17.250000, 17.120000
2022-04-17_13-03-55, 45.200000, 25.000000, 17.250000, 17.120000
2022-04-17_13-04-00, 45.200000, 25.000000, 17.190000, 17.120000
2022-04-17_13-04-04, 45.200000, 25.000000, 17.190000, 17.060000
2022-04-17_13-04-08, 45.200000, 25.000000, 17.120000, 17.120000
2022-04-17_13-04-12, 45.300000, 25.100000, 17.120000, 17.000000
2022-04-17_13-04-16, 45.200000, 25.000000, 17.060000, 17.000000
2022-04-17_13-04-20, 45.200000, 25.000000, 17.000000, 16.940000
2022-04-17_13-04-24, 45.200000, 25.000000, 16.940000, 16.870000
2022-04-17_13-04-28, 45.200000, 25.000000, 16.870000, 16.810000
2022-04-17_13-04-32, 45.200000, 25.000000, 16.810000, 16.750000
2022-04-17_13-04-36, 45.200000, 25.000000, 16.750000, 16.690000
2022-04-17_13-04-41, 45.200000, 25.000000, 16.620000, 16.620000
2022-04-17_13-04-45, 45.200000, 25.000000, 16.560000, 16.500000
2022-04-17_13-04-49, 45.300000, 25.000000, 16.500000, 16.440000
2022-04-17_13-04-53, 45.300000, 25.000000, 16.370000, 16.370000
2022-04-17_13-04-57, 45.300000, 25.000000, 16.310000, 16.250000
2022-04-17_13-05-01, 45.200000, 25.000000, 16.190000, 16.190000
2022-04-17_13-05-05, 45.300000, 25.000000, 16.060000, 16.060000
2022-04-17_13-05-09, 45.300000, 25.000000, 16.000000, 16.000000
2022-04-17_13-05-13, 45.300000, 25.000000, 15.880000, 15.880000
2022-04-17_13-05-18, 45.300000, 25.000000, 15.750000, 15.750000
2022-04-17_13-05-22, 45.300000, 25.000000, 15.690000, 15.690000
2022-04-17_13-05-26, 45.300000, 25.000000, 15.560000, 15.630000
2022-04-17_13-05-30, 45.300000, 25.000000, 15.500000, 15.500000
2022-04-17_13-05-34, 45.300000, 25.000000, 15.380000, 15.440000
2022-04-17_13-05-38, 45.300000, 24.900000, 15.310000, 15.310000
2022-04-17_13-05-42, 45.300000, 24.900000, 15.250000, 15.250000
2022-04-17_13-05-46, 45.300000, 24.900000, 15.190000, 15.190000
2022-04-17_13-05-50, 45.400000, 25.000000, 15.190000, 15.190000
2022-04-17_13-05-55, 45.300000, 24.900000, 15.250000, 15.250000
2022-04-17_13-05-59, 45.400000, 25.000000, 15.310000, 15.250000
2022-04-17_13-06-03, 45.400000, 25.000000, 15.440000, 15.380000
2022-04-17_13-06-07, 45.400000, 25.000000, 15.500000, 15.500000
2022-04-17_13-06-11, 45.400000, 25.000000, 15.560000, 15.560000
2022-04-17_13-06-15, 45.400000, 25.000000, 15.690000, 15.630000
2022-04-17_13-06-19, 45.400000, 24.900000, 15.750000, 15.750000
2022-04-17_13-06-23, 45.500000, 25.000000, 15.880000, 15.880000
2022-04-17_13-06-27, 45.400000, 24.900000, 16.000000, 16.000000
2022-04-17_13-06-31, 45.400000, 24.900000, 16.120000, 16.060000
2022-04-17_13-06-36, 45.400000, 24.900000, 16.190000, 16.190000
2022-04-17_13-06-40, 45.500000, 24.900000, 16.310000, 16.250000
2022-04-17_13-06-44, 45.500000, 24.900000, 16.370000, 16.370000
2022-04-17_13-06-48, 45.500000, 24.900000, 16.500000, 16.370000
2022-04-17_13-06-52, 45.500000, 24.900000, 16.620000, 16.500000
2022-04-17_13-06-56, 45.500000, 24.900000, 16.620000, 16.620000
2022-04-17_13-07-00, 45.500000, 24.900000, 16.750000, 16.690000
2022-04-17_13-07-04, 45.500000, 24.900000, 16.810000, 16.750000
2022-04-17_13-07-08, 45.500000, 24.900000, 16.870000, 16.870000
2022-04-17_13-07-13, 45.500000, 24.900000, 16.940000, 16.870000
2022-04-17_13-07-17, 45.500000, 24.900000, 17.060000, 17.000000
2022-04-17_13-07-21, 45.500000, 24.900000, 17.120000, 17.000000
2022-04-17_13-07-25, 45.500000, 24.900000, 17.120000, 17.120000
2022-04-17_13-07-29, 45.500000, 24.900000, 17.190000, 17.120000
2022-04-17_13-07-33, 45.500000, 24.900000, 17.190000, 17.190000
2022-04-17_13-07-37, 45.500000, 24.900000, 17.190000, 17.190000
2022-04-17_13-07-41, 45.500000, 24.900000, 17.190000, 17.120000
