time, humidity, ambient_temp, m8_temp, m5_temp
2022-04-14_14-47-02, 50.700000, 24.100000, 20.440000, 20.060000
2022-04-14_14-47-06, 50.700000, 24.100000, 20.500000, 20.000000
2022-04-14_14-47-10, 50.700000, 24.100000, 20.500000, 20.060000
2022-04-14_14-47-14, 50.700000, 24.100000, 20.500000, 20.060000
2022-04-14_14-47-18, 50.800000, 24.100000, 20.500000, 20.120000
2022-04-14_14-47-22, 50.800000, 24.100000, 20.560000, 20.120000
2022-04-14_14-47-27, 50.800000, 24.100000, 20.560000, 20.120000
2022-04-14_14-47-31, 50.700000, 24.100000, 20.560000, 20.120000
2022-04-14_14-47-35, 50.700000, 24.100000, 20.560000, 20.190000
2022-04-14_14-47-39, 50.700000, 24.100000, 20.560000, 20.190000
2022-04-14_14-47-43, 50.700000, 24.100000, 20.620000, 20.190000
2022-04-14_14-47-47, 50.700000, 24.100000, 20.620000, 20.190000
2022-04-14_14-47-51, 50.800000, 24.100000, 20.620000, 20.190000
2022-04-14_14-47-55, 50.800000, 24.100000, 20.620000, 20.190000
2022-04-14_14-47-59, 50.800000, 24.100000, 20.620000, 20.250000
2022-04-14_14-48-04, 50.800000, 24.100000, 20.690000, 20.250000
2022-04-14_14-48-08, 50.800000, 24.100000, 20.690000, 20.310000
2022-04-14_14-48-12, 50.800000, 24.100000, 20.690000, 20.310000
2022-04-14_14-48-16, 50.700000, 24.100000, 20.750000, 20.310000
2022-04-14_14-48-20, 50.700000, 24.100000, 20.750000, 20.310000
2022-04-14_14-48-24, 50.600000, 24.100000, 20.750000, 20.310000
2022-04-14_14-48-28, 50.700000, 24.100000, 20.750000, 20.370000
2022-04-14_14-48-32, 50.700000, 24.100000, 20.810000, 20.310000
2022-04-14_14-48-36, 50.900000, 24.100000, 20.750000, 20.370000
2022-04-14_14-48-40, 51.000000, 24.100000, 20.750000, 20.370000
2022-04-14_14-48-45, 51.000000, 24.100000, 20.810000, 20.370000
2022-04-14_14-48-49, 51.000000, 24.100000, 20.810000, 20.370000
2022-04-14_14-48-53, 50.900000, 24.100000, 20.870000, 20.440000
2022-04-14_14-48-57, 50.700000, 24.100000, 20.870000, 20.440000
2022-04-14_14-49-01, 50.700000, 24.100000, 20.870000, 20.440000
2022-04-14_14-49-05, 50.600000, 24.000000, 20.870000, 20.440000
2022-04-14_14-49-09, 50.600000, 24.000000, 20.870000, 20.440000
2022-04-14_14-49-13, 50.600000, 24.000000, 20.870000, 20.500000
2022-04-14_14-49-17, 50.700000, 24.100000, 20.940000, 20.500000
2022-04-14_14-49-22, 50.800000, 24.100000, 20.940000, 20.440000
2022-04-14_14-49-26, 50.800000, 24.100000, 21.000000, 20.500000
2022-04-14_14-49-30, 50.800000, 24.000000, 20.940000, 20.500000
2022-04-14_14-49-34, 50.900000, 24.100000, 20.940000, 20.500000
2022-04-14_14-49-38, 50.900000, 24.100000, 20.940000, 20.560000
2022-04-14_14-49-42, 50.900000, 24.100000, 21.000000, 20.500000
2022-04-14_14-49-46, 50.900000, 24.100000, 21.000000, 20.560000
2022-04-14_14-49-50, 50.700000, 24.100000, 21.000000, 20.620000
2022-04-14_14-49-54, 50.700000, 24.100000, 21.000000, 20.560000
2022-04-14_14-49-59, 50.700000, 24.100000, 21.000000, 20.560000
2022-04-14_14-50-03, 50.700000, 24.100000, 21.060000, 20.620000
2022-04-14_14-50-07, 50.600000, 24.100000, 21.060000, 20.620000
2022-04-14_14-50-11, 50.600000, 24.100000, 21.060000, 20.620000
2022-04-14_14-50-15, 50.600000, 24.100000, 21.060000, 20.690000
2022-04-14_14-50-19, 50.600000, 24.100000, 21.060000, 20.690000
2022-04-14_14-50-23, 50.600000, 24.100000, 21.060000, 20.690000
2022-04-14_14-50-27, 50.700000, 24.100000, 21.120000, 20.690000
2022-04-14_14-50-31, 50.700000, 24.100000, 21.120000, 20.690000
2022-04-14_14-50-35, 50.700000, 24.100000, 21.120000, 20.750000
2022-04-14_14-50-40, 50.700000, 24.100000, 21.120000, 20.750000
2022-04-14_14-50-44, 50.600000, 24.100000, 21.120000, 20.750000
2022-04-14_14-50-48, 50.700000, 24.100000, 21.120000, 20.750000
2022-04-14_14-50-52, 50.700000, 24.100000, 21.190000, 20.750000
2022-04-14_14-50-56, 50.700000, 24.100000, 21.190000, 20.750000
2022-04-14_14-51-00, 50.700000, 24.100000, 21.190000, 20.750000
2022-04-14_14-51-04, 50.700000, 24.100000, 21.190000, 20.810000
2022-04-14_14-51-08, 50.700000, 24.100000, 21.250000, 20.810000
2022-04-14_14-51-12, 50.700000, 24.100000, 21.250000, 20.810000
2022-04-14_14-51-17, 50.600000, 24.100000, 21.190000, 20.810000
2022-04-14_14-51-21, 50.600000, 24.100000, 21.250000, 20.810000
2022-04-14_14-51-25, 50.500000, 24.100000, 21.250000, 20.870000
2022-04-14_14-51-29, 50.500000, 24.100000, 21.250000, 20.870000
2022-04-14_14-51-33, 50.500000, 24.100000, 21.250000, 20.870000
2022-04-14_14-51-37, 50.500000, 24.100000, 21.250000, 20.870000
2022-04-14_14-51-41, 50.500000, 24.100000, 21.250000, 20.940000
2022-04-14_14-51-45, 50.500000, 24.100000, 21.250000, 20.870000
2022-04-14_14-51-49, 50.500000, 24.100000, 21.310000, 20.940000
2022-04-14_14-51-54, 50.600000, 24.100000, 21.310000, 20.870000
2022-04-14_14-51-58, 50.600000, 24.100000, 21.310000, 20.940000
2022-04-14_14-52-02, 50.600000, 24.100000, 21.310000, 20.940000
2022-04-14_14-52-06, 50.500000, 24.100000, 21.370000, 20.940000
2022-04-14_14-52-10, 50.500000, 24.100000, 21.370000, 21.000000
2022-04-14_14-52-14, 50.600000, 24.100000, 21.440000, 21.000000
2022-04-14_14-52-18, 50.500000, 24.100000, 21.370000, 20.940000
2022-04-14_14-52-22, 50.500000, 24.100000, 21.370000, 20.940000
2022-04-14_14-52-26, 50.500000, 24.100000, 21.370000, 21.000000
2022-04-14_14-52-30, 50.400000, 24.100000, 21.370000, 21.000000
2022-04-14_14-52-35, 50.400000, 24.100000, 21.440000, 21.000000
2022-04-14_14-52-39, 50.300000, 24.100000, 21.440000, 21.000000
2022-04-14_14-52-43, 50.300000, 24.100000, 21.440000, 21.060000
2022-04-14_14-52-47, 50.300000, 24.100000, 21.500000, 21.060000
2022-04-14_14-52-51, 50.300000, 24.100000, 21.440000, 21.000000
2022-04-14_14-52-55, 50.500000, 24.100000, 21.440000, 21.060000
2022-04-14_14-52-59, 50.600000, 24.100000, 21.440000, 21.060000
2022-04-14_14-53-03, 50.500000, 24.100000, 21.440000, 21.060000
2022-04-14_14-53-07, 50.400000, 24.100000, 21.500000, 21.120000
2022-04-14_14-53-12, 50.300000, 24.100000, 21.500000, 21.120000
2022-04-14_14-53-16, 50.300000, 24.100000, 21.500000, 21.120000
2022-04-14_14-53-20, 50.300000, 24.100000, 21.560000, 21.120000
2022-04-14_14-53-24, 50.300000, 24.100000, 21.500000, 21.120000
2022-04-14_14-53-28, 50.300000, 24.100000, 21.500000, 21.120000
2022-04-14_14-53-32, 50.200000, 24.100000, 21.560000, 21.190000
2022-04-14_14-53-36, 50.200000, 24.100000, 21.560000, 21.120000
2022-04-14_14-53-40, 50.200000, 24.100000, 21.560000, 21.190000
2022-04-14_14-53-44, 50.200000, 24.100000, 21.560000, 21.190000
2022-04-14_14-53-49, 50.200000, 24.100000, 21.560000, 21.190000
2022-04-14_14-53-53, 50.200000, 24.100000, 21.560000, 21.190000
2022-04-14_14-53-57, 50.200000, 24.100000, 21.560000, 21.190000
2022-04-14_14-54-01, 50.200000, 24.100000, 21.620000, 21.190000
2022-04-14_14-54-05, 50.200000, 24.100000, 21.620000, 21.190000
2022-04-14_14-54-09, 50.200000, 24.100000, 21.560000, 21.190000
2022-04-14_14-54-13, 50.100000, 24.100000, 21.620000, 21.250000
2022-04-14_14-55-03, 50.700000, 24.100000, 21.750000, 21.310000
2022-04-14_14-55-07, 50.700000, 24.100000, 21.750000, 21.310000
2022-04-14_14-55-11, 50.700000, 24.100000, 21.750000, 21.310000
2022-04-14_14-55-15, 50.700000, 24.100000, 21.750000, 21.370000
2022-04-14_14-55-19, 50.700000, 24.100000, 21.750000, 21.310000
2022-04-14_14-55-23, 50.700000, 24.100000, 21.750000, 21.370000
2022-04-14_14-55-27, 50.600000, 24.100000, 21.750000, 21.370000
2022-04-14_14-55-31, 50.600000, 24.100000, 21.810000, 21.370000
2022-04-14_14-55-35, 50.600000, 24.100000, 21.750000, 21.370000
2022-04-14_14-55-40, 50.600000, 24.100000, 21.810000, 21.370000
2022-04-14_14-55-44, 50.500000, 24.100000, 21.750000, 21.440000
2022-04-14_14-55-48, 50.500000, 24.100000, 21.810000, 21.370000
2022-04-14_14-55-52, 50.500000, 24.100000, 21.810000, 21.440000
2022-04-14_14-55-56, 50.500000, 24.100000, 21.810000, 21.370000
2022-04-14_14-56-00, 50.500000, 24.100000, 21.810000, 21.440000
2022-04-14_14-56-04, 50.500000, 24.100000, 21.870000, 21.440000
2022-04-14_14-56-08, 50.500000, 24.100000, 21.870000, 21.440000
2022-04-14_14-56-12, 50.300000, 24.100000, 21.870000, 21.440000
2022-04-14_14-56-16, 50.300000, 24.100000, 21.870000, 21.440000
2022-04-14_14-56-21, 50.400000, 24.200000, 21.870000, 21.500000
2022-04-14_14-56-25, 50.300000, 24.100000, 21.870000, 21.440000
2022-04-14_14-56-29, 50.400000, 24.100000, 21.870000, 21.500000
2022-04-14_14-56-33, 50.300000, 24.100000, 21.870000, 21.500000
2022-04-14_14-56-37, 50.200000, 24.100000, 21.940000, 21.500000
2022-04-14_14-56-41, 50.200000, 24.100000, 21.870000, 21.500000
2022-04-14_14-56-45, 50.300000, 24.200000, 21.940000, 21.500000
2022-04-14_14-56-49, 50.300000, 24.200000, 21.940000, 21.500000
2022-04-14_14-56-53, 50.300000, 24.200000, 21.940000, 21.500000
2022-04-14_14-56-58, 50.300000, 24.200000, 21.940000, 21.500000
2022-04-14_14-57-02, 50.400000, 24.200000, 21.940000, 21.560000
2022-04-14_14-57-06, 50.500000, 24.200000, 21.940000, 21.560000
2022-04-14_14-57-10, 50.500000, 24.200000, 21.940000, 21.560000
2022-04-14_14-57-14, 50.500000, 24.100000, 21.940000, 21.560000
2022-04-14_14-57-18, 50.600000, 24.100000, 22.000000, 21.620000
2022-04-14_14-57-22, 50.600000, 24.100000, 22.000000, 21.560000
2022-04-14_14-57-26, 50.800000, 24.200000, 22.000000, 21.560000
2022-04-14_14-57-30, 50.800000, 24.200000, 22.000000, 21.620000
2022-04-14_14-57-35, 50.800000, 24.200000, 22.000000, 21.620000
2022-04-14_14-57-39, 50.700000, 24.200000, 22.000000, 21.620000
2022-04-14_14-57-43, 50.500000, 24.200000, 22.000000, 21.620000
2022-04-14_14-57-47, 50.700000, 24.200000, 22.060000, 21.620000
2022-04-14_14-57-51, 50.700000, 24.200000, 22.060000, 21.620000
2022-04-14_14-57-55, 50.700000, 24.200000, 22.060000, 21.620000
2022-04-14_14-57-59, 50.700000, 24.200000, 22.060000, 21.690000
2022-04-14_14-58-03, 50.600000, 24.200000, 22.060000, 21.690000
2022-04-14_14-58-07, 50.700000, 24.200000, 22.060000, 21.620000
2022-04-14_14-58-11, 50.800000, 24.200000, 22.060000, 21.690000
2022-04-14_14-58-16, 50.800000, 24.200000, 22.060000, 21.690000
2022-04-14_14-58-20, 50.800000, 24.200000, 22.060000, 21.690000
2022-04-14_14-58-24, 50.800000, 24.200000, 22.060000, 21.690000
2022-04-14_14-58-28, 50.700000, 24.100000, 22.120000, 21.690000
2022-04-14_14-58-32, 50.700000, 24.200000, 22.060000, 21.690000
2022-04-14_14-58-36, 50.600000, 24.200000, 22.120000, 21.690000
2022-04-14_14-58-40, 50.500000, 24.100000, 22.120000, 21.750000
2022-04-14_14-58-44, 50.600000, 24.200000, 22.120000, 21.690000
2022-04-14_14-58-48, 50.500000, 24.100000, 22.120000, 21.750000
2022-04-14_14-58-53, 50.400000, 24.100000, 22.120000, 21.690000
2022-04-14_14-58-57, 50.400000, 24.200000, 22.120000, 21.750000
2022-04-14_14-59-01, 50.200000, 24.100000, 22.120000, 21.750000
2022-04-14_14-59-05, 50.200000, 24.100000, 22.120000, 21.750000
2022-04-14_14-59-09, 50.300000, 24.200000, 22.120000, 21.750000
2022-04-14_14-59-13, 50.300000, 24.200000, 22.120000, 21.750000
2022-04-14_14-59-17, 50.300000, 24.100000, 22.120000, 21.750000
2022-04-14_14-59-21, 50.300000, 24.200000, 22.190000, 21.750000
2022-04-14_14-59-25, 50.200000, 24.100000, 22.190000, 21.750000
2022-04-14_14-59-30, 50.400000, 24.200000, 22.190000, 21.750000
2022-04-14_14-59-34, 50.400000, 24.200000, 22.190000, 21.750000
2022-04-14_14-59-38, 50.500000, 24.100000, 22.190000, 21.810000
2022-04-14_14-59-42, 50.500000, 24.100000, 22.190000, 21.810000
2022-04-14_14-59-46, 50.600000, 24.200000, 22.190000, 21.810000
2022-04-14_14-59-50, 50.600000, 24.100000, 22.190000, 21.810000
2022-04-14_14-59-54, 50.600000, 24.100000, 22.190000, 21.810000
2022-04-14_14-59-58, 50.700000, 24.200000, 22.190000, 21.810000
2022-04-14_15-00-02, 50.800000, 24.200000, 22.190000, 21.810000
2022-04-14_15-00-06, 50.800000, 24.100000, 22.250000, 21.810000
2022-04-14_15-00-11, 50.800000, 24.200000, 22.250000, 21.810000
2022-04-14_15-00-15, 50.800000, 24.100000, 22.250000, 21.810000
2022-04-14_15-00-19, 50.800000, 24.100000, 22.250000, 21.810000
2022-04-14_15-00-23, 50.900000, 24.200000, 22.250000, 21.870000
2022-04-14_15-00-27, 50.800000, 24.100000, 22.250000, 21.870000
2022-04-14_15-00-31, 50.800000, 24.200000, 22.250000, 21.870000
2022-04-14_15-00-35, 50.700000, 24.100000, 22.250000, 21.870000
2022-04-14_15-00-39, 50.800000, 24.200000, 22.250000, 21.870000
2022-04-14_15-00-43, 50.700000, 24.200000, 22.250000, 21.870000
2022-04-14_15-00-48, 50.500000, 24.100000, 22.250000, 21.870000
2022-04-14_15-00-52, 50.500000, 24.200000, 22.250000, 21.870000
2022-04-14_15-00-56, 50.500000, 24.200000, 22.310000, 21.870000
2022-04-14_15-01-00, 50.400000, 24.200000, 22.250000, 21.870000
2022-04-14_15-01-04, 50.300000, 24.200000, 22.250000, 21.870000
2022-04-14_15-01-08, 50.200000, 24.100000, 22.310000, 21.940000
2022-04-14_15-01-12, 50.200000, 24.100000, 22.310000, 21.940000
2022-04-14_15-01-16, 50.200000, 24.200000, 22.310000, 21.940000
2022-04-14_15-01-20, 50.100000, 24.200000, 22.310000, 21.940000
2022-04-14_15-01-25, 50.100000, 24.100000, 22.310000, 21.940000
2022-04-14_15-01-29, 50.100000, 24.200000, 22.370000, 21.940000
2022-04-14_15-01-33, 50.100000, 24.100000, 22.370000, 21.940000
2022-04-14_15-01-37, 50.200000, 24.200000, 22.310000, 21.940000
2022-04-14_15-01-41, 50.200000, 24.200000, 22.370000, 21.940000
2022-04-14_15-01-45, 50.300000, 24.200000, 22.370000, 21.940000
2022-04-14_15-01-49, 50.200000, 24.200000, 22.370000, 21.940000
2022-04-14_15-01-53, 50.200000, 24.200000, 22.370000, 21.940000
2022-04-14_15-01-57, 50.200000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-01, 50.100000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-06, 50.100000, 24.100000, 22.370000, 22.000000
2022-04-14_15-02-10, 50.200000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-14, 50.300000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-18, 50.300000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-22, 50.300000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-26, 50.300000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-30, 50.300000, 24.200000, 22.370000, 22.000000
2022-04-14_15-02-34, 50.400000, 24.200000, 22.440000, 22.000000
2022-04-14_15-02-38, 50.400000, 24.200000, 22.440000, 22.000000
2022-04-14_15-02-43, 50.300000, 24.200000, 22.440000, 22.000000
2022-04-14_15-02-47, 50.100000, 24.200000, 22.440000, 22.000000
2022-04-14_15-02-51, 50.100000, 24.200000, 22.440000, 22.000000
2022-04-14_15-02-55, 50.100000, 24.200000, 22.440000, 22.000000
2022-04-14_15-02-59, 50.100000, 24.200000, 22.440000, 22.000000
2022-04-14_15-03-03, 50.100000, 24.200000, 22.440000, 22.000000
2022-04-14_15-03-07, 50.100000, 24.200000, 22.440000, 22.060000
2022-04-14_15-03-11, 50.100000, 24.200000, 22.440000, 22.060000
2022-04-14_15-03-15, 50.200000, 24.200000, 22.440000, 22.060000
2022-04-14_15-03-20, 50.200000, 24.200000, 22.440000, 22.060000
2022-04-14_15-03-24, 50.300000, 24.200000, 22.500000, 22.060000
2022-04-14_15-03-28, 50.400000, 24.200000, 22.500000, 22.060000
2022-04-14_15-03-32, 50.400000, 24.200000, 22.500000, 22.060000
2022-04-14_15-03-36, 50.400000, 24.200000, 22.500000, 22.060000
2022-04-14_15-03-40, 50.400000, 24.200000, 22.500000, 22.120000
2022-04-14_15-03-44, 50.500000, 24.200000, 22.500000, 22.120000
2022-04-14_15-03-48, 50.500000, 24.200000, 22.500000, 22.120000
2022-04-14_15-03-52, 50.500000, 24.200000, 22.500000, 22.120000
2022-04-14_15-03-56, 50.500000, 24.200000, 22.500000, 22.120000
2022-04-14_15-04-01, 50.500000, 24.200000, 22.500000, 22.120000
2022-04-14_15-04-05, 50.500000, 24.200000, 22.560000, 22.120000
2022-04-14_15-04-09, 50.500000, 24.200000, 22.500000, 22.120000
2022-04-14_15-04-13, 50.400000, 24.200000, 22.500000, 22.120000
2022-04-14_15-04-17, 50.300000, 24.200000, 22.500000, 22.120000
2022-04-14_15-04-21, 50.300000, 24.200000, 22.560000, 22.120000
2022-04-14_15-04-25, 50.300000, 24.200000, 22.560000, 22.120000
2022-04-14_15-04-29, 50.300000, 24.200000, 22.560000, 22.190000
2022-04-14_15-04-33, 50.300000, 24.200000, 22.560000, 22.190000
2022-04-14_15-04-38, 50.300000, 24.200000, 22.560000, 22.190000
2022-04-14_15-04-42, 50.300000, 24.200000, 22.560000, 22.190000
2022-04-14_15-04-46, 50.300000, 24.200000, 22.560000, 22.190000
2022-04-14_15-04-50, 50.400000, 24.200000, 22.560000, 22.190000
2022-04-14_15-04-54, 50.400000, 24.200000, 22.560000, 22.190000
2022-04-14_15-04-58, 50.300000, 24.200000, 22.560000, 22.190000
2022-04-14_15-05-02, 50.200000, 24.200000, 22.560000, 22.190000
