time, humidity, ambient_temp, m8_temp, m5_temp, dew point
2022-05-01_13-58-29, 45.500000, 25.100000, 23.190000, 22.310000, 12.503583
2022-05-01_13-58-33, 45.400000, 25.000000, 23.190000, 22.310000, 12.379242
2022-05-01_13-58-38, 45.400000, 25.100000, 23.190000, 22.310000, 12.470045
2022-05-01_13-58-42, 45.400000, 25.000000, 23.190000, 22.370000, 12.379242
2022-05-01_13-58-46, 45.400000, 25.000000, 23.190000, 22.310000, 12.379242
2022-05-01_13-58-50, 45.400000, 25.100000, 23.190000, 22.370000, 12.470045
2022-05-01_13-58-54, 45.400000, 25.100000, 23.250000, 22.370000, 12.470045
2022-05-01_13-58-58, 45.400000, 25.100000, 23.250000, 22.370000, 12.470045
2022-05-01_13-59-02, 45.400000, 25.100000, 23.250000, 22.440000, 12.470045
2022-05-01_13-59-06, 45.400000, 25.100000, 23.250000, 22.440000, 12.470045
2022-05-01_13-59-10, 45.400000, 25.100000, 23.250000, 22.440000, 12.470045
2022-05-01_13-59-14, 45.400000, 25.100000, 23.250000, 22.440000, 12.470045
2022-05-01_13-59-19, 45.400000, 25.100000, 23.250000, 22.500000, 12.470045
2022-05-01_13-59-23, 45.300000, 25.100000, 23.250000, 22.500000, 12.436443
2022-05-01_13-59-27, 45.300000, 25.100000, 23.310000, 22.500000, 12.436443
2022-05-01_13-59-31, 45.300000, 25.100000, 23.310000, 22.500000, 12.436443
2022-05-01_13-59-35, 45.300000, 25.100000, 23.310000, 22.500000, 12.436443
2022-05-01_13-59-39, 45.300000, 25.100000, 23.310000, 22.500000, 12.436443
2022-05-01_13-59-43, 45.300000, 25.100000, 23.370000, 22.500000, 12.436443
2022-05-01_13-59-47, 45.400000, 25.100000, 23.370000, 22.560000, 12.470045
2022-05-01_13-59-51, 45.300000, 25.100000, 23.370000, 22.620000, 12.436443
2022-05-01_13-59-56, 45.300000, 25.100000, 23.370000, 22.620000, 12.436443
2022-05-01_14-00-00, 45.300000, 25.100000, 23.370000, 22.620000, 12.436443
2022-05-01_14-00-04, 45.300000, 25.100000, 23.370000, 22.620000, 12.436443
2022-05-01_14-00-08, 45.300000, 25.100000, 23.370000, 22.620000, 12.436443
2022-05-01_14-00-12, 45.300000, 25.100000, 23.440000, 22.620000, 12.436443
2022-05-01_14-00-16, 45.300000, 25.100000, 23.440000, 22.690000, 12.436443
2022-05-01_14-00-20, 45.300000, 25.100000, 23.440000, 22.690000, 12.436443
2022-05-01_14-00-24, 45.300000, 25.100000, 23.440000, 22.690000, 12.436443
2022-05-01_14-00-28, 45.300000, 25.100000, 23.440000, 22.690000, 12.436443
2022-05-01_14-00-33, 45.300000, 25.100000, 23.440000, 22.690000, 12.436443
2022-05-01_14-00-37, 45.300000, 25.100000, 23.440000, 22.690000, 12.436443
2022-05-01_14-00-41, 45.300000, 25.100000, 23.500000, 22.690000, 12.436443
2022-05-01_14-00-45, 45.300000, 25.100000, 23.500000, 22.750000, 12.436443
2022-05-01_14-00-49, 45.300000, 25.100000, 23.500000, 22.750000, 12.436443
2022-05-01_14-00-53, 45.300000, 25.100000, 23.500000, 22.750000, 12.436443
2022-05-01_14-00-57, 45.300000, 25.100000, 23.500000, 22.810000, 12.436443
2022-05-01_14-01-01, 45.300000, 25.100000, 23.560000, 22.810000, 12.436443
2022-05-01_14-01-05, 45.300000, 25.100000, 23.560000, 22.810000, 12.436443
2022-05-01_14-01-09, 45.200000, 25.100000, 23.560000, 22.810000, 12.402775
2022-05-01_14-01-14, 45.200000, 25.100000, 23.560000, 22.810000, 12.402775
2022-05-01_14-01-18, 45.300000, 25.100000, 23.560000, 22.870000, 12.436443
2022-05-01_14-01-22, 45.200000, 25.100000, 23.560000, 22.870000, 12.402775
2022-05-01_14-01-26, 45.200000, 25.100000, 23.560000, 22.870000, 12.402775
2022-05-01_14-01-30, 45.200000, 25.100000, 23.560000, 22.870000, 12.402775
2022-05-01_14-01-34, 45.200000, 25.100000, 23.560000, 22.870000, 12.402775
2022-05-01_14-01-38, 45.200000, 25.100000, 23.620000, 22.870000, 12.402775
2022-05-01_14-01-42, 45.200000, 25.100000, 23.620000, 22.870000, 12.402775
2022-05-01_14-01-46, 45.300000, 25.100000, 23.620000, 22.870000, 12.436443
2022-05-01_14-01-51, 45.300000, 25.100000, 23.620000, 22.940000, 12.436443
2022-05-01_14-01-55, 45.300000, 25.100000, 23.620000, 22.940000, 12.436443
2022-05-01_14-01-59, 45.300000, 25.100000, 23.620000, 22.940000, 12.436443
2022-05-01_14-02-03, 45.300000, 25.100000, 23.620000, 22.940000, 12.436443
2022-05-01_14-02-07, 45.300000, 25.100000, 23.690000, 22.940000, 12.436443
2022-05-01_14-02-11, 45.300000, 25.100000, 23.690000, 22.940000, 12.436443
2022-05-01_14-02-15, 45.300000, 25.100000, 23.690000, 23.000000, 12.436443
2022-05-01_14-02-19, 45.300000, 25.100000, 23.690000, 23.000000, 12.436443
2022-05-01_14-02-23, 45.300000, 25.100000, 23.690000, 23.000000, 12.436443
2022-05-01_14-02-28, 45.300000, 25.100000, 23.690000, 23.000000, 12.436443
2022-05-01_14-02-32, 45.300000, 25.100000, 23.690000, 23.060000, 12.436443
2022-05-01_14-02-36, 45.400000, 25.100000, 23.690000, 23.060000, 12.470045
2022-05-01_14-02-40, 45.400000, 25.100000, 23.750000, 23.060000, 12.470045
2022-05-01_14-02-44, 45.500000, 25.100000, 23.750000, 23.120000, 12.503583
2022-05-01_14-02-48, 45.500000, 25.100000, 23.690000, 23.120000, 12.503583
2022-05-01_14-02-52, 45.500000, 25.100000, 23.750000, 23.120000, 12.503583
2022-05-01_14-02-56, 45.400000, 25.100000, 23.750000, 23.120000, 12.470045
2022-05-01_14-03-00, 45.400000, 25.100000, 23.750000, 23.120000, 12.470045
2022-05-01_14-03-04, 45.400000, 25.100000, 23.750000, 23.120000, 12.470045
2022-05-01_14-03-09, 45.400000, 25.100000, 23.750000, 23.120000, 12.470045
2022-05-01_14-03-13, 45.400000, 25.100000, 23.750000, 23.120000, 12.470045
2022-05-01_14-03-17, 45.400000, 25.100000, 23.750000, 23.190000, 12.470045
2022-05-01_14-03-21, 45.300000, 25.100000, 23.750000, 23.190000, 12.436443
2022-05-01_14-03-25, 45.300000, 25.100000, 23.810000, 23.190000, 12.436443
2022-05-01_14-03-29, 45.300000, 25.100000, 23.810000, 23.190000, 12.436443
2022-05-01_14-03-33, 45.300000, 25.100000, 23.810000, 23.250000, 12.436443
2022-05-01_14-03-37, 45.400000, 25.100000, 23.810000, 23.190000, 12.470045
2022-05-01_14-03-41, 45.400000, 25.100000, 23.810000, 23.190000, 12.470045
2022-05-01_14-03-46, 45.400000, 25.100000, 23.810000, 23.250000, 12.470045
2022-05-01_14-03-50, 45.300000, 25.100000, 23.870000, 23.250000, 12.436443
2022-05-01_14-03-54, 45.300000, 25.100000, 23.870000, 23.250000, 12.436443
2022-05-01_14-03-58, 45.300000, 25.100000, 23.870000, 23.250000, 12.436443
2022-05-01_14-04-02, 45.300000, 25.100000, 23.870000, 23.310000, 12.436443
2022-05-01_14-04-06, 45.300000, 25.100000, 23.870000, 23.310000, 12.436443
2022-05-01_14-04-10, 45.300000, 25.100000, 23.870000, 23.250000, 12.436443
2022-05-01_14-04-14, 45.300000, 25.100000, 23.870000, 23.310000, 12.436443
2022-05-01_14-04-18, 45.300000, 25.100000, 23.870000, 23.310000, 12.436443
2022-05-01_14-04-22, 45.300000, 25.100000, 23.870000, 23.310000, 12.436443
2022-05-01_14-04-27, 45.300000, 25.100000, 23.940000, 23.310000, 12.436443
2022-05-01_14-04-31, 45.300000, 25.100000, 23.940000, 23.310000, 12.436443
2022-05-01_14-04-35, 45.400000, 25.100000, 23.940000, 23.310000, 12.470045
2022-05-01_14-04-39, 45.400000, 25.100000, 23.940000, 23.310000, 12.470045
2022-05-01_14-04-43, 45.300000, 25.100000, 23.940000, 23.370000, 12.436443
2022-05-01_14-04-47, 45.400000, 25.100000, 23.940000, 23.370000, 12.470045
2022-05-01_14-04-51, 45.300000, 25.100000, 23.940000, 23.370000, 12.436443
2022-05-01_14-04-55, 45.300000, 25.100000, 23.940000, 23.370000, 12.436443
2022-05-01_14-04-59, 45.400000, 25.100000, 23.940000, 23.370000, 12.470045
2022-05-01_14-05-04, 45.400000, 25.100000, 23.940000, 23.370000, 12.470045
2022-05-01_14-05-08, 45.300000, 25.100000, 23.940000, 23.440000, 12.436443
2022-05-01_14-05-12, 45.300000, 25.100000, 23.940000, 23.370000, 12.436443
2022-05-01_14-05-16, 45.300000, 25.100000, 24.000000, 23.440000, 12.436443
2022-05-01_14-05-20, 45.300000, 25.100000, 24.000000, 23.440000, 12.436443
2022-05-01_14-05-24, 45.300000, 25.100000, 24.000000, 23.440000, 12.436443
2022-05-01_14-05-28, 45.300000, 25.100000, 24.000000, 23.440000, 12.436443
2022-05-01_14-05-32, 45.300000, 25.100000, 24.000000, 23.440000, 12.436443
2022-05-01_14-05-36, 45.300000, 25.100000, 24.000000, 23.500000, 12.436443
2022-05-01_14-05-41, 45.300000, 25.100000, 24.000000, 23.500000, 12.436443
2022-05-01_14-05-45, 45.300000, 25.100000, 24.000000, 23.440000, 12.436443
2022-05-01_14-05-49, 45.300000, 25.100000, 24.000000, 23.500000, 12.436443
2022-05-01_14-05-53, 45.300000, 25.100000, 24.000000, 23.500000, 12.436443
2022-05-01_14-05-57, 45.300000, 25.100000, 24.060000, 23.500000, 12.436443
2022-05-01_14-06-01, 45.300000, 25.100000, 24.000000, 23.500000, 12.436443
2022-05-01_14-06-05, 45.300000, 25.100000, 24.060000, 23.500000, 12.436443
2022-05-01_14-06-09, 45.300000, 25.100000, 24.060000, 23.500000, 12.436443
2022-05-01_14-06-13, 45.300000, 25.100000, 24.060000, 23.560000, 12.436443
2022-05-01_14-06-17, 45.300000, 25.100000, 24.060000, 23.500000, 12.436443
2022-05-01_14-06-22, 45.300000, 25.100000, 24.060000, 23.500000, 12.436443
2022-05-01_14-06-26, 45.300000, 25.100000, 24.060000, 23.560000, 12.436443
2022-05-01_14-06-30, 45.300000, 25.100000, 24.060000, 23.560000, 12.436443
2022-05-01_14-06-34, 45.300000, 25.100000, 24.060000, 23.560000, 12.436443
2022-05-01_14-06-38, 45.300000, 25.100000, 24.120000, 23.560000, 12.436443
2022-05-01_14-06-42, 45.300000, 25.100000, 24.060000, 23.560000, 12.436443
2022-05-01_14-06-46, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-06-50, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-06-54, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-06-59, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-07-03, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-07-07, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-07-11, 45.300000, 25.100000, 24.120000, 23.690000, 12.436443
2022-05-01_14-07-15, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-07-19, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-07-23, 45.300000, 25.100000, 24.120000, 23.620000, 12.436443
2022-05-01_14-07-27, 45.300000, 25.100000, 24.120000, 23.690000, 12.436443
2022-05-01_14-07-31, 45.300000, 25.100000, 24.120000, 23.690000, 12.436443
2022-05-01_14-07-36, 45.300000, 25.100000, 24.190000, 23.690000, 12.436443
2022-05-01_14-07-40, 45.200000, 25.100000, 24.120000, 23.690000, 12.402775
2022-05-01_14-07-44, 45.300000, 25.100000, 24.190000, 23.690000, 12.436443
2022-05-01_14-07-48, 45.200000, 25.100000, 24.190000, 23.690000, 12.402775
2022-05-01_14-07-52, 45.200000, 25.100000, 24.190000, 23.690000, 12.402775
2022-05-01_14-07-56, 45.200000, 25.100000, 24.190000, 23.690000, 12.402775
2022-05-01_14-08-00, 45.300000, 25.100000, 24.190000, 23.750000, 12.436443
2022-05-01_14-08-04, 45.300000, 25.100000, 24.190000, 23.750000, 12.436443
2022-05-01_14-08-08, 45.300000, 25.100000, 24.190000, 23.750000, 12.436443
2022-05-01_14-08-12, 45.300000, 25.100000, 24.190000, 23.750000, 12.436443
2022-05-01_14-08-17, 45.300000, 25.100000, 24.190000, 23.750000, 12.436443
2022-05-01_14-08-21, 45.300000, 25.100000, 24.190000, 23.750000, 12.436443
2022-05-01_14-08-25, 45.300000, 25.100000, 24.190000, 23.750000, 12.436443
2022-05-01_14-08-29, 45.300000, 25.100000, 24.190000, 23.810000, 12.436443
2022-05-01_14-08-33, 45.300000, 25.100000, 24.250000, 23.750000, 12.436443
2022-05-01_14-08-37, 45.300000, 25.100000, 24.190000, 23.810000, 12.436443
2022-05-01_14-08-41, 45.300000, 25.100000, 24.250000, 23.810000, 12.436443
2022-05-01_14-08-45, 45.300000, 25.100000, 24.190000, 23.810000, 12.436443
2022-05-01_14-08-49, 45.300000, 25.100000, 24.250000, 23.810000, 12.436443
2022-05-01_14-08-54, 45.300000, 25.100000, 24.250000, 23.810000, 12.436443
2022-05-01_14-08-58, 45.300000, 25.100000, 24.250000, 23.810000, 12.436443
2022-05-01_14-09-02, 45.300000, 25.100000, 24.250000, 23.810000, 12.436443
2022-05-01_14-09-06, 45.300000, 25.100000, 24.250000, 23.810000, 12.436443
2022-05-01_14-09-10, 45.300000, 25.100000, 24.250000, 23.810000, 12.436443
2022-05-01_14-09-14, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-18, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-22, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-26, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-31, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-35, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-39, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-43, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-47, 45.300000, 25.100000, 24.250000, 23.870000, 12.436443
2022-05-01_14-09-51, 45.300000, 25.100000, 24.310000, 23.870000, 12.436443
2022-05-01_14-09-55, 45.300000, 25.100000, 24.310000, 23.870000, 12.436443
2022-05-01_14-09-59, 45.300000, 25.100000, 24.310000, 23.940000, 12.436443
2022-05-01_14-10-03, 45.300000, 25.100000, 24.310000, 23.870000, 12.436443
2022-05-01_14-10-07, 45.300000, 25.100000, 24.310000, 23.940000, 12.436443
2022-05-01_14-10-12, 45.400000, 25.100000, 24.310000, 23.940000, 12.470045
2022-05-01_14-10-16, 45.300000, 25.100000, 24.310000, 23.940000, 12.436443
2022-05-01_14-10-20, 45.400000, 25.100000, 24.310000, 23.940000, 12.470045
2022-05-01_14-10-24, 45.400000, 25.100000, 24.310000, 23.940000, 12.470045
2022-05-01_14-10-28, 45.300000, 25.100000, 24.310000, 23.940000, 12.436443
2022-05-01_14-10-32, 45.400000, 25.100000, 24.310000, 23.940000, 12.470045
2022-05-01_14-10-36, 45.400000, 25.100000, 24.370000, 24.000000, 12.470045
2022-05-01_14-10-40, 45.400000, 25.100000, 24.370000, 24.000000, 12.470045
2022-05-01_14-10-44, 45.400000, 25.100000, 24.370000, 24.000000, 12.470045
2022-05-01_14-10-49, 45.400000, 25.100000, 24.370000, 24.000000, 12.470045
2022-05-01_14-10-53, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-10-57, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-01, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-05, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-09, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-13, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-17, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-21, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-25, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-30, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-34, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-38, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-42, 45.300000, 25.100000, 24.370000, 24.000000, 12.436443
2022-05-01_14-11-46, 45.300000, 25.100000, 24.370000, 24.060000, 12.436443
2022-05-01_14-11-50, 45.300000, 25.100000, 24.440000, 24.060000, 12.436443
2022-05-01_14-11-54, 45.300000, 25.100000, 24.370000, 24.060000, 12.436443
2022-05-01_14-11-58, 45.300000, 25.100000, 24.440000, 24.060000, 12.436443
2022-05-01_14-12-02, 45.300000, 25.100000, 24.440000, 24.060000, 12.436443
2022-05-01_14-12-07, 45.300000, 25.100000, 24.440000, 24.060000, 12.436443
2022-05-01_14-12-11, 45.300000, 25.100000, 24.440000, 24.060000, 12.436443
2022-05-01_14-12-15, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-19, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-23, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-27, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-31, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-35, 45.400000, 25.200000, 24.440000, 24.120000, 12.560845
2022-05-01_14-12-39, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-44, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-48, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-52, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-12-56, 45.300000, 25.100000, 24.440000, 24.190000, 12.436443
2022-05-01_14-13-00, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-13-04, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-13-08, 45.300000, 25.100000, 24.440000, 24.120000, 12.436443
2022-05-01_14-13-12, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-16, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-20, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-25, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-29, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-33, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-37, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-41, 45.200000, 25.100000, 24.500000, 24.190000, 12.402775
2022-05-01_14-13-45, 45.200000, 25.100000, 24.500000, 24.190000, 12.402775
2022-05-01_14-13-49, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-13-53, 45.200000, 25.100000, 24.500000, 24.190000, 12.402775
2022-05-01_14-13-57, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-14-02, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-14-06, 45.200000, 25.100000, 24.500000, 24.190000, 12.402775
2022-05-01_14-14-10, 45.200000, 25.100000, 24.500000, 24.250000, 12.402775
2022-05-01_14-14-14, 45.200000, 25.100000, 24.500000, 24.250000, 12.402775
2022-05-01_14-14-18, 45.200000, 25.100000, 24.500000, 24.250000, 12.402775
2022-05-01_14-14-22, 45.200000, 25.100000, 24.500000, 24.190000, 12.402775
2022-05-01_14-14-26, 45.200000, 25.100000, 24.500000, 24.250000, 12.402775
2022-05-01_14-14-30, 45.300000, 25.100000, 24.500000, 24.190000, 12.436443
2022-05-01_14-14-34, 45.300000, 25.100000, 24.500000, 24.250000, 12.436443
2022-05-01_14-14-39, 45.300000, 25.100000, 24.500000, 24.250000, 12.436443
2022-05-01_14-14-43, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-14-47, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-14-51, 45.300000, 25.100000, 24.500000, 24.250000, 12.436443
2022-05-01_14-14-55, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-14-59, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-15-03, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-15-07, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-15-11, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-15-15, 45.300000, 25.100000, 24.560000, 24.250000, 12.436443
2022-05-01_14-15-20, 45.300000, 25.100000, 24.560000, 24.310000, 12.436443
2022-05-01_14-15-24, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-15-28, 45.400000, 25.100000, 24.560000, 24.250000, 12.470045
2022-05-01_14-15-32, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-15-36, 45.400000, 25.100000, 24.560000, 24.250000, 12.470045
2022-05-01_14-15-40, 45.400000, 25.100000, 24.560000, 24.250000, 12.470045
2022-05-01_14-15-44, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-15-48, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-15-52, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-15-57, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-16-01, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-16-05, 45.400000, 25.100000, 24.620000, 24.310000, 12.470045
2022-05-01_14-16-09, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-16-13, 45.400000, 25.100000, 24.620000, 24.310000, 12.470045
2022-05-01_14-16-17, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-16-21, 45.400000, 25.100000, 24.560000, 24.310000, 12.470045
2022-05-01_14-16-25, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-16-29, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-16-34, 45.400000, 25.100000, 24.620000, 24.310000, 12.470045
2022-05-01_14-16-38, 45.400000, 25.100000, 24.560000, 24.370000, 12.470045
2022-05-01_14-16-42, 45.400000, 25.100000, 24.620000, 24.310000, 12.470045
2022-05-01_14-16-46, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-16-50, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-16-54, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-16-58, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-02, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-06, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-10, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-15, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-19, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-23, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-27, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-31, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-35, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-39, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-43, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-47, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-52, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-17-56, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-18-00, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-18-04, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-18-08, 45.400000, 25.100000, 24.620000, 24.440000, 12.470045
2022-05-01_14-18-12, 45.400000, 25.100000, 24.620000, 24.440000, 12.470045
2022-05-01_14-18-16, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-18-20, 45.400000, 25.100000, 24.620000, 24.440000, 12.470045
2022-05-01_14-18-24, 45.400000, 25.100000, 24.620000, 24.370000, 12.470045
2022-05-01_14-18-29, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-18-33, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-18-37, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-18-41, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-18-45, 45.400000, 25.100000, 24.620000, 24.440000, 12.470045
2022-05-01_14-18-49, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-18-53, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-18-57, 45.500000, 25.200000, 24.690000, 24.440000, 12.594407
2022-05-01_14-19-01, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-19-05, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-19-10, 45.400000, 25.200000, 24.690000, 24.440000, 12.560845
2022-05-01_14-19-14, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-19-18, 45.300000, 25.100000, 24.690000, 24.500000, 12.436443
2022-05-01_14-19-22, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-19-26, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-19-30, 45.300000, 25.100000, 24.690000, 24.500000, 12.436443
2022-05-01_14-19-34, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-19-38, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-19-42, 45.300000, 25.100000, 24.690000, 24.500000, 12.436443
2022-05-01_14-19-47, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-19-51, 45.400000, 25.100000, 24.690000, 24.440000, 12.470045
2022-05-01_14-19-55, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-19-59, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-20-03, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-20-07, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-20-11, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-20-15, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-20-19, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-20-23, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-20-28, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-20-32, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-20-36, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
